  +0.3157 -0.3029  +0.3285 -0.3350  +0.3414 -0.3630  +0.3542 -0.3901
  +0.3671 -0.4174  +0.3799 -0.4420  +0.3927 -0.4634  +0.4056 -0.4808
  +0.4184 -0.4995  +0.4312 -0.5144  +0.4441 -0.5274  +0.4569 -0.5411
  +0.4697 -0.5558  +0.4826 -0.5714  +0.4954 -0.5880  +0.5083 -0.6059
  +0.5211 -0.6253  +0.5339 -0.6459  +0.5468 -0.6666  +0.5596 -0.6874
  +0.5724 -0.7100  +0.5853 -0.7305  +0.5981 -0.7525  +0.6110 -0.7721
  +0.6238 -0.7916  +0.6366 -0.8088  +0.6495 -0.8236  +0.6623 -0.8365
  +0.6751 -0.8468  +0.6880 -0.8545  +0.7008 -0.8592  +0.7137 -0.8642
  +0.7265 -0.8693  +0.7393 -0.8748  +0.7522 -0.8804  +0.7650 -0.8861
  +0.7778 -0.8921  +0.7907 -0.8986  +0.8035 -0.9052  +0.8164 -0.9292
  +0.8292 -0.9650  +0.8420 -1.0052  +0.8549 -1.0467  +0.8677 -1.0810
  +0.8805 -1.1195  +0.8934 -1.1630  +0.9062 -1.1977  +0.9191 -1.2346
  +0.9319 -1.2761  +0.9447 -1.3150  +0.9576 -1.3503  +0.9704 -1.3898
  +0.9832 -1.4327  +0.9961 -1.4665  +1.0089 -1.5043  +1.0217 -1.5471
  +1.0346 -1.5835  +1.0474 -1.6196  +1.0603 -1.6603  +1.0731 -1.7009
  +1.0859 -1.7354  +1.0988 -1.7744  +1.1116 -1.8184  +1.1244 -1.8520
  +1.1373 -1.8894  +1.1501 -1.9311  +1.1630 -1.9694  +1.1758 -2.0049
  +1.1886 -2.0448  +1.2015 -2.0869  +1.2143 -2.1210  +1.2271 -2.1592
  +1.2400 -2.2024  +1.2528 -2.2378  +1.2657 -2.2743  +1.2785 -2.3155
  +1.2913 -2.3552  +1.3042 -2.3902  +1.3170 -2.4295  +1.3291 -2.4711
  32   209   109
  +0.1019 -0.6517  +0.1147 -0.3091  +0.1275 -0.0079  +0.1404 +0.1069
  +0.1532 +0.1329  +0.1660 +0.1471  +0.1789 +0.1565  +0.1917 +0.2494
  +0.2046 +0.3892  +0.2174 +0.4842  +0.2302 +0.5034  +0.2431 +0.5728
  +0.2559 +0.7327  +0.2687 +0.8048  +0.2816 +0.7914  +0.2944 +0.7897
  +0.3073 +0.8212  +0.3201 +0.8561  +0.3329 +0.8748  +0.3458 +0.8964
  +0.3586 +0.9221  +0.3714 +0.9471  +0.3843 +0.9691  +0.3971 +0.9835
  +0.4099 +0.9901  +0.4228 +0.9914  +0.4356 +0.9867  +0.4485 +0.9776
  +0.4613 +0.9682  +0.4741 +0.9585  +0.4870 +0.9494  +0.4998 +0.9431
  +0.5126 +0.9397  +0.5255 +0.9377  +0.5383 +0.9144  +0.5512 +0.8785
  +0.5640 +0.8380  +0.5768 +0.7969  +0.5897 +0.7625  +0.6025 +0.7238
  +0.6153 +0.6801  +0.6282 +0.6458  +0.6410 +0.6088  +0.6539 +0.5671
  +0.6667 +0.5285  +0.6795 +0.4932  +0.6924 +0.4535  +0.7052 +0.4109
  +0.7180 +0.3769  +0.7309 +0.3391  +0.7437 +0.2960  +0.7566 +0.2601
  +0.7694 +0.2238  +0.7822 +0.1830  +0.7951 +0.1427  +0.8079 +0.1079
  +0.8207 +0.0689  +0.8336 +0.0245  +0.8464 -0.0087  +0.8593 -0.0460
  +0.8721 -0.0880  +0.8849 -0.1257  +0.8978 -0.1614  +0.9106 -0.2016
  +0.9234 -0.2433  +0.9363 -0.2775  +0.9491 -0.3159  +0.9619 -0.3592
  +0.9748 -0.3943  +0.9876 -0.4309  +1.0005 -0.4722  +1.0133 -0.5114
  +1.0261 -0.5467  +1.0390 -0.5860  +1.0518 -0.6293  +1.0646 -0.6629
  +1.0775 -0.7007  +1.0903 -0.7433  +1.1032 -0.7802  +1.1160 -0.8162
  +1.1288 -0.8567  +1.1417 -0.8976  +1.1545 -0.9322  +1.1673 -0.9706
  +1.1802 -1.0146  +1.1930 -1.0487  +1.2059 -1.0857  +1.2187 -1.1274
  +1.2315 -1.1658  +1.2444 -1.2013  +1.2572 -1.2411  +1.2700 -1.2835
  +1.2829 -1.3175  +1.2957 -1.3556  +1.3086 -1.3986  +1.3214 -1.4344
  +1.3342 -1.4707  +1.3471 -1.5117  +1.3599 -1.5516  +1.3727 -1.5865
  +1.3856 -1.6258  +1.3984 -1.6696  +1.4113 -1.7031  +1.4241 -1.7404
  +1.4369 -1.7825  +1.4498 -1.8199  +1.4626 -1.8557  +1.4754 -1.8962
  +1.4849 -1.9292
  33   218   118
  +0.0000 +0.8897  +0.0128 +0.8234  +0.0257 +0.6127  +0.0385 +0.4467
  +0.0513 +0.8434  +0.0642 +1.1744  +0.0770 +1.1629  +0.0899 +0.8606
  +0.1027 +0.5876  +0.1155 +0.6068  +0.1284 +0.5819  +0.1412 +0.5599
  +0.1540 +0.6306  +0.1669 +0.6138  +0.1797 +0.5115  +0.1926 +0.3852
  +0.2054 +0.2558  +0.2182 +0.1764  +0.2311 +0.1424  +0.2439 +0.1176
  +0.2567 +0.0788  +0.2696 +0.0278  +0.2824 -0.0012  +0.2953 +0.0004
  +0.3081 +0.0082  +0.3209 -0.0206  +0.3338 -0.0653  +0.3466 -0.0754
  +0.3594 -0.0702  +0.3723 -0.0941  +0.3851 -0.1132  +0.3980 -0.1111
  +0.4108 -0.1116  +0.4236 -0.1118  +0.4365 -0.1137  +0.4493 -0.1251
  +0.4621 -0.1368  +0.4750 -0.1397  +0.4878 -0.1413  +0.5007 -0.1452
  +0.5135 -0.1501  +0.5263 -0.1552  +0.5392 -0.1606  +0.5520 -0.1662
  +0.5648 -0.1720  +0.5777 -0.1781  +0.5905 -0.1845  +0.6033 -0.1911
  +0.6162 -0.1981  +0.6290 -0.2054  +0.6419 -0.2130  +0.6547 -0.2211
  +0.6675 -0.2294  +0.6804 -0.2565  +0.6932 -0.2927  +0.7060 -0.3335
  +0.7189 -0.3740  +0.7317 -0.4086  +0.7446 -0.4476  +0.7574 -0.4916
  +0.7702 -0.5252  +0.7831 -0.5624  +0.7959 -0.6045  +0.8087 -0.6423
  +0.8216 -0.6780  +0.8344 -0.7181  +0.8473 -0.7600  +0.8601 -0.7940
  +0.8729 -0.8324  +0.8858 -0.8755  +0.8986 -0.9108  +0.9114 -0.9473
  +0.9243 -0.9884  +0.9371 -1.0281  +0.9500 -1.0632  +0.9628 -1.1025
  +0.9756 -1.1459  +0.9885 -1.1796  +1.0013 -1.2172  +1.0141 -1.2596
  +1.0270 -1.2966  +1.0398 -1.3325  +1.0527 -1.3730  +1.0655 -1.4141
  +1.0783 -1.4485  +1.0912 -1.4872  +1.1040 -1.5309  +1.1168 -1.5653
  +1.1297 -1.6021  +1.1425 -1.6438  +1.1553 -1.6824  +1.1682 -1.7178
  +1.1810 -1.7575  +1.1939 -1.8002  +1.2067 -1.8342  +1.2195 -1.8719
  +1.2324 -1.9147  +1.2452 -1.9508  +1.2580 -1.9872  +1.2709 -2.0281
  +1.2837 -2.0683  +1.2966 -2.1031  +1.3094 -2.1421  +1.3222 -2.1862
  +1.3351 -2.2196  +1.3479 -2.2569  +1.3607 -2.2990  +1.3736 -2.3367
  +1.3864 -2.3724  +1.3993 -2.4125  +1.4121 -2.4543  +1.4249 -2.4885
  +1.4378 -2.5268  +1.4506 -2.5702  +1.4634 -2.6052  +1.4763 -2.6419
  +1.4891 -2.6832  +1.4958 -2.7071
